time,power,soc,distance,speed
20.41156521105198,120000.0,0.7905354008003033,1305.2272727272727,78.8510101010101
20.609057374061386,120000.0,0.7857955888880775,1321.1363636363635,78.97727272727272
20.80654953707079,120000.0,0.7810557769758518,1337.0454545454545,79.10353535353535
21.004041700080194,120000.0,0.7763159650636261,1352.9545454545455,79.22979797979798
21.201533863089598,120000.0,0.7715761531514004,1368.8636363636365,79.3560606060606
21.399026026099,120000.0,0.7668363412391747,1384.7727272727273,79.48232323232322
21.59651818910841,120000.0,0.7620965293269489,1400.6818181818182,79.60858585858585
21.794010352117812,120000.0,0.7573567174147232,1416.590909090909,79.73484848484848
21.991502515127216,120000.0,0.7526169055024975,1432.5,79.86111111111111
22.18899467813662,120000.0,0.7478770935902718,1448.409090909091,79.98737373737373
22.386486841146024,120000.0,0.743137281678046,1464.3181818181818,80.11363636363637
22.583979004155427,120000.0,0.7383974697658203,1480.2272727272727,80.23989898989899
22.781471167164835,120000.0,0.7336576578535946,1496.1363636363635,80.3661616161616
22.97896333017424,120000.0,0.7289178459413689,1512.0454545454545,80.49242424242424
23.176455493183642,120000.0,0.7241780340291432,1527.9545454545455,80.61868686868686
23.373947656193046,120000.0,0.7194382221169174,1543.8636363636363,80.74494949494948
23.57143981920245,120000.0,0.7146984102046917,1559.7727272727273,80.87121212121211
23.768931982211853,120000.0,0.709958598292466,1575.6818181818182,80.99747474747474
23.96642414522126,120000.0,0.7052187863802403,1591.590909090909,81.12373737373737
24.163916308230664,120000.0,0.7004789744680145,1607.5,81.25
24.36140847124007,120000.0,0.6957391625557888,1623.409090909091,81.37626262626262
24.558900634249472,120000.0,0.6909993506435631,1639.3181818181818,81.50252525252525
24.756392797258876,120000.0,0.6862595387313374,1655.2272727272727,81.62878787878788
24.953884960268283,120000.0,0.6815197268191117,1671.1363636363637,81.75505050505049
25.151377123277687,120000.0,0.6767799149068859,1687.0454545454545,81.88131313131312
25.34886928628709,120000.0,0.6720401029946602,1702.9545454545455,82.00757575757575
25.546361449296494,120000.0,0.6673002910824345,1718.8636363636365,82.13383838383837
25.743853612305898,120000.0,0.6625604791702088,1734.7727272727273,82.260101010101
25.941345775315305,120000.0,0.657820667257983,1750.6818181818182,82.38636363636363
26.13883793832471,120000.0,0.6530808553457573,1766.590909090909,82.51262626262626
26.336330101334113,120000.0,0.6483410434335316,1782.5,82.63888888888889
26.533822264343517,120000.0,0.6436012315213059,1798.409090909091,82.7651515151515
26.73131442735292,120000.0,0.6388614196090802,1814.3181818181818,82.89141414141415
26.928806590362328,120000.0,0.6341216076968544,1830.2272727272727,83.01767676767676
27.126298753371728,120000.0,0.6293817957846287,1846.1363636363635,83.14393939393939
27.323790916381135,120000.0,0.624641983872403,1862.0454545454545,83.270202020202
27.52128307939054,120000.0,0.9853856879073862,1875.7692307692307,89.20940170940172
27.71448522608106,120000.0,0.9807488363868138,1887.3076923076924,84.2948717948718
27.907687372771576,120000.0,0.9761119848662413,1898.8461538461538,79.38034188034189
28.100889519462097,120000.0,0.9714751333456688,1910.3846153846155,74.46581196581198
28.294091666152614,120000.0,0.9668382818250963,1921.923076923077,69.55128205128206
28.487293812843134,120000.0,0.9622014303045239,1933.4615384615386,64.63675213675214
28.68049595953365,120000.0,0.9575645787839514,1945.0,59.72222222222223
28.87369810622417,120000.0,0.9529277272633789,1956.5384615384614,54.80769230769232
29.06690025291469,120000.0,0.9482908757428065,1968.076923076923,49.89316239316239
29.26010239960521,120000.0,0.943654024222234,1979.6153846153845,44.978632478632484
29.453304546295726,120000.0,0.9390171727016615,1991.1538461538462,40.06410256410257
29.646506692986247,120000.0,0.934380321181089,2002.6923076923076,35.149572649572654
29.839708839676764,120000.0,0.9297434696605166,2014.2307692307693,30.235042735042732
30.032910986367284,120000.0,0.9250478174866036,2023.2608695652175,28.019323671497585
30.228563160280327,120000.0,0.9203521653126906,2029.7826086956522,28.5024154589372
30.42421533419337,120000.0,0.9156565131387776,2036.304347826087,28.985507246376812
30.619867508106413,120000.0,0.9109608609648646,2042.8260869565217,29.468599033816425
30.81551968201946,120000.0,0.9062652087909516,2049.3478260869565,29.95169082125604
31.011171855932503,120000.0,0.9015695566170386,2055.8695652173915,30.434782608695652
31.206824029845546,120000.0,0.8968739044431256,2062.391304347826,30.917874396135268
31.40247620375859,120000.0,0.8921782522692127,2068.913043478261,31.40096618357488
31.59812837767163,120000.0,0.8874826000952997,2075.4347826086955,31.884057971014492
31.793780551584675,120000.0,0.8827869479213867,2081.9565217391305,32.367149758454104
31.989432725497718,120000.0,0.8780912957474737,2088.478260869565,32.85024154589372
32.18508489941076,120000.0,0.8733956435735607,2095.0,33.33333333333333
32.38073707332381,120000.0,0.8686999913996477,2101.521739130435,33.81642512077295
32.57638924723685,120000.0,0.8640043392257347,2108.0434782608695,34.29951690821256
32.77204142114989,120000.0,0.8593086870518217,2114.5652173913045,34.78260869565217
32.96769359506294,120000.0,0.8546130348779087,2121.086956521739,35.265700483091784
33.16334576897598,120000.0,0.8499173827039957,2127.608695652174,35.748792270531396
33.358997942889026,120000.0,0.8452217305300828,2134.1304347826085,36.231884057971016
33.554650116802065,120000.0,0.8405260783561698,2140.6521739130435,36.71497584541063
33.75030229071511,120000.0,0.8358304261822568,2147.1739130434785,37.19806763285024
33.94595446462815,120000.0,0.8311347740083438,2153.695652173913,37.68115942028985
34.1416066385412,120000.0,0.8264391218344308,2160.217391304348,38.164251207729464
34.33725881245424,120000.0,0.8217434696605178,2166.7391304347825,38.647342995169076
34.532910986367284,120000.0,0.8169831390820054,2174.5454545454545,41.8560606060606
34.7312580938053,120000.0,0.8122228085034929,2183.6363636363635,42.234848484848484
34.92960520124332,120000.0,0.8074624779249805,2192.7272727272725,42.61363636363636
35.12795230868134,120000.0,0.802702147346468,2201.818181818182,42.99242424242424
35.32629941611935,120000.0,0.7979418167679556,2210.909090909091,43.37121212121212
35.524646523557365,120000.0,0.7931814861894432,2220.0,43.75
35.72299363099538,120000.0,0.7884211556109307,2229.090909090909,44.128787878787875
35.9213407384334,120000.0,0.7836608250324183,2238.181818181818,44.50757575757576
36.11968784587142,120000.0,0.7789004944539059,2247.2727272727275,44.88636363636363
36.318034953309436,120000.0,0.7741401638753934,2256.3636363636365,45.265151515151516
36.516382060747446,120000.0,0.769379833296881,2265.4545454545455,45.64393939393939
36.714729168185464,120000.0,0.7646195027183685,2274.5454545454545,46.02272727272727
36.91307627562348,120000.0,0.7598591721398561,2283.6363636363635,46.40151515151515
37.1114233830615,120000.0,0.7550988415613437,2292.7272727272725,46.78030303030303
37.30977049049952,120000.0,0.7503385109828312,2301.818181818182,47.15909090909091
37.508117597937535,120000.0,0.7455781804043188,2310.909090909091,47.53787878787878
37.70646470537555,120000.0,0.7408178498258063,2320.0,47.916666666666664
37.90481181281356,120000.0,0.7360575192472939,2329.090909090909,48.29545454545455
38.10315892025158,120000.0,0.7312971886687815,2338.181818181818,48.67424242424242
38.3015060276896,120000.0,0.726536858090269,2347.2727272727275,49.053030303030305
38.499853135127616,120000.0,0.7217765275117566,2356.3636363636365,49.43181818181818
38.69820024256563,120000.0,0.7170161969332441,2365.4545454545455,49.81060606060606
38.89654735000365,120000.0,0.7122161969332441,2375.0,44.666666666666664
39.096547350003654,120000.0,0.7074161969332441,2385.0,45.11111111111111
39.29654735000365,120000.0,0.7026161969332441,2395.0,45.55555555555556
39.49654735000365,120000.0,0.697816196933244,2405.0,46.0
39.69654735000365,120000.0,0.693016196933244,2415.0,46.44444444444444
39.89654735000365,120000.0,0.688216196933244,2425.0,46.888888888888886
40.096547350003654,120000.0,0.683416196933244,2435.0,47.33333333333333
40.29654735000365,120000.0,0.6786161969332439,2445.0,47.77777777777777
40.49654735000365,120000.0,0.6738161969332439,2455.0,48.222222222222214
40.69654735000365,120000.0,0.6690161969332439,2465.0,48.666666666666664
40.89654735000365,120000.0,0.6642161969332439,2475.0,49.111111111111114
41.096547350003654,120000.0,0.6594161969332438,2485.0,49.55555555555556
41.29654735000365,120000.0,0.6546161969332438,2495.0,50.0
41.49654735000365,120000.0,0.6498161969332438,2505.0,50.44444444444444
41.69654735000365,120000.0,0.6450161969332437,2515.0,50.888888888888886
41.89654735000365,120000.0,0.6402161969332437,2525.0,51.33333333333333
42.096547350003654,120000.0,0.6354161969332437,2535.0,51.77777777777778
42.29654735000365,120000.0,0.6306161969332437,2545.0,52.22222222222222
42.49654735000365,120000.0,0.6258161969332436,2555.0,52.66666666666667
42.69654735000365,120000.0,0.6210161969332436,2565.0,53.111111111111114
42.89654735000365,120000.0,0.6162161969332436,2575.0,53.55555555555556
43.096547350003654,120000.0,0.6114161969332436,2585.0,54.0
43.29654735000365,120000.0,0.6066161969332435,2595.0,54.44444444444444
43.49654735000365,120000.0,0.6018161969332435,2605.0,54.88888888888889
43.696547350003655,120000.0,0.5970161969332435,2615.0,55.333333333333336
43.89654735000365,0.0,0.5970161969332435,2627.2727272727275,55.88383838383839
44.09414597779096,0.0,0.5970161969332435,2641.818181818182,56.54040404040404
44.291744605578266,0.0,0.5970161969332435,2656.3636363636365,57.196969696969695
44.489343233365574,0.0,0.5970161969332435,2670.909090909091,57.85353535353536
44.68694186115288,0.0,0.5970161969332435,2685.4545454545455,58.51010101010101
44.88454048894019,0.0,0.5970161969332435,2700.0,59.16666666666667
45.08213911672749,0.0,0.5970161969332435,2714.5454545454545,59.823232323232325
45.2797377445148,0.0,0.5970161969332435,2729.090909090909,60.47979797979798
45.477336372302105,0.0,0.5970161969332435,2743.6363636363635,61.13636363636364
45.67493500008941,0.0,0.5970161969332435,2758.181818181818,61.792929292929294
45.87253362787672,0.0,0.5970161969332435,2772.727272727273,62.44949494949495
46.07013225566403,0.0,0.5970161969332435,2787.272727272727,63.10606060606061
46.267730883451335,0.0,0.5970161969332435,2801.818181818182,63.762626262626256
46.46532951123864,0.0,0.5970161969332435,2816.3636363636365,64.41919191919192
46.66292813902595,0.0,0.5970161969332435,2830.909090909091,65.07575757575756
46.86052676681326,0.0,0.5970161969332435,2845.4545454545455,65.73232323232324
47.058125394600566,0.0,0.5970161969332435,2860.0,66.38888888888889
47.255724022387874,0.0,0.5970161969332435,2874.5454545454545,67.04545454545455
47.453322650175174,0.0,0.5970161969332435,2889.090909090909,67.70202020202021
47.65092127796248,0.0,0.5970161969332435,2903.6363636363635,68.35858585858585
47.84851990574979,0.0,0.5970161969332435,2918.181818181818,69.01515151515152
48.0461185335371,0.0,0.5970161969332435,2932.727272727273,69.67171717171718
48.243717161324405,0.0,0.5970161969332435,2947.2727272727275,70.32828282828282
48.44131578911171,0.0,0.5970161969332435,2961.818181818182,70.98484848484848
48.63891441689902,0.0,0.5970161969332435,2976.3636363636365,71.64141414141415
48.83651304468633,0.0,0.5970161969332435,2990.909090909091,72.29797979797979
49.034111672473635,0.0,0.5970161969332435,3005.4545454545455,72.95454545454547
49.23171030026094,0.0,0.5970161969332435,3020.0,73.61111111111111
49.42930892804825,0.0,0.5970161969332435,3034.5454545454545,74.26767676767676
49.62690755583556,0.0,0.5970161969332435,3049.090909090909,74.92424242424244
49.82450618362286,0.0,0.5970161969332435,3063.6363636363635,75.58080808080808
50.022104811410166,0.0,0.5970161969332435,3078.181818181818,76.23737373737374
50.219703439197474,0.0,0.5970161969332435,3092.727272727273,76.8939393939394
50.41730206698478,0.0,0.5970161969332435,3107.2727272727275,77.55050505050505
50.61490069477209,0.0,0.5970161969332435,3121.818181818182,78.20707070707071
50.8124993225594,0.0,0.5970161969332435,3136.3636363636365,78.86363636363637
51.010097950346704,0.0,0.5970161969332435,3150.909090909091,79.52020202020202
51.20769657813401,0.0,0.5970161969332435,3165.4545454545455,80.17676767676768
51.40529520592132,0.0,0.5970161969332435,3180.0,80.83333333333334
51.60289383370863,0.0,0.5970161969332435,3194.5454545454545,81.48989898989899
51.800492461495935,0.0,0.5970161969332435,3209.090909090909,82.14646464646465
51.998091089283236,0.0,0.5970161969332435,3223.6363636363635,82.80303030303031
52.19568971707055,0.0,0.5970161969332435,3238.181818181818,83.45959595959596
52.39328834485785,0.0,0.5970161969332435,3252.727272727273,84.11616161616162
52.59088697264516,0.0,0.5970161969332435,3267.272727272727,84.77272727272728
52.788485600432466,0.0,0.5970161969332435,3281.818181818182,85.42929292929294
52.986084228219774,0.0,0.5970161969332435,3296.3636363636365,86.08585858585859
53.18368285600708,0.0,0.5970161969332435,3310.909090909091,86.74242424242425
53.38128148379439,0.0,0.5970161969332435,3325.4545454545455,87.39898989898991
53.5788801115817,0.0,0.5970161969332435,3340.0,88.05555555555556
53.776478739369004,0.0,0.5970161969332435,3354.5454545454545,88.71212121212122
53.97407736715631,0.0,0.5970161969332435,3369.090909090909,89.36868686868688
54.17167599494361,0.0,0.5970161969332435,3383.6363636363635,90.02525252525254
54.36927462273093,0.0,0.5970161969332435,3398.181818181818,90.68181818181819
54.56687325051823,0.0,0.5970161969332435,3412.727272727273,91.33838383838385
54.764471878305535,0.0,0.5970161969332435,3425.0,41.94444444444444
54.95906647290013,0.0,0.5970161969332435,3435.0,42.5
55.153661067494724,0.0,0.5970161969332435,3445.0,43.05555555555556
55.34825566208932,0.0,0.5970161969332435,3455.0,43.611111111111114
55.54285025668391,0.0,0.5970161969332435,3465.0,44.166666666666664
55.73744485127851,0.0,0.5970161969332435,3475.0,44.72222222222222
55.9320394458731,0.0,0.5970161969332435,3485.0,45.27777777777777
56.1266340404677,0.0,0.5970161969332435,3495.0,45.83333333333333
56.32122863506229,0.0,0.5970161969332435,3505.0,46.388888888888886
56.51582322965689,0.0,0.5970161969332435,3515.0,46.94444444444444
56.71041782425148,0.0,0.5970161969332435,3525.0,47.5
56.90501241884608,0.0,0.5970161969332435,3535.0,48.05555555555556
57.09960701344067,0.0,0.5970161969332435,3545.0,48.61111111111111
57.294201608035266,0.0,0.5970161969332435,3555.0,49.166666666666664
57.48879620262986,0.0,0.5970161969332435,3565.0,49.722222222222214
57.683390797224455,0.0,0.5970161969332435,3575.0,50.27777777777777
57.87798539181905,0.0,0.5970161969332435,3585.0,50.83333333333333
58.07257998641364,0.0,0.5970161969332435,3595.0,51.388888888888886
58.26717458100824,0.0,0.5970161969332435,3605.0,51.94444444444444
58.46176917560283,0.0,0.5970161969332435,3615.0,52.49999999999999
58.65636377019743,0.0,0.5970161969332435,3625.0,53.05555555555555
58.85095836479202,0.0,0.5970161969332435,3635.0,53.61111111111111
59.04555295938662,0.0,0.5970161969332435,3645.0,54.166666666666664
59.24014755398121,0.0,0.5970161969332435,3655.0,54.722222222222214
59.43474214857581,0.0,0.5970161969332435,3665.0,55.27777777777777
59.6293367431704,0.0,0.5970161969332435,3675.0,55.83333333333333
59.823931337764996,0.0,0.5970161969332435,3685.0,56.388888888888886
60.01852593235959,0.0,0.5970161969332435,3695.0,56.94444444444444
60.213120526954185,0.0,0.5970161969332435,3705.0,57.5
60.407715121548776,0.0,0.5970161969332435,3715.0,58.05555555555556
60.602309716143374,0.0,0.5970161969332435,3725.0,58.61111111111111
60.79690431073797,0.0,0.5970161969332435,3735.0,59.166666666666664
60.99149890533256,0.0,0.5970161969332435,3745.0,59.72222222222222
61.18609349992715,0.0,0.5970161969332435,3755.0,60.27777777777778
61.38068809452175,0.0,0.5970161969332435,3765.0,60.833333333333336
61.57528268911635,0.0,0.5970161969332435,3777.7586206896553,61.398467432950184
61.77479007827891,0.0,0.5970161969332435,3793.2758620689656,61.97318007662835
61.974297467441474,0.0,0.5970161969332435,3808.793103448276,62.54789272030651
62.173804856604036,0.0,0.5970161969332435,3824.310344827586,63.122605363984675
62.3733122457666,0.0,0.5970161969332435,3839.8275862068967,63.69731800766283
62.57281963492916,0.0,0.5970161969332435,3855.344827586207,64.272030651341
62.772327024091716,0.0,0.5970161969332435,3870.862068965517,64.84674329501915
62.97183441325428,0.0,0.5970161969332435,3886.3793103448274,65.42145593869732
63.17134180241684,0.0,0.5970161969332435,3901.8965517241377,65.99616858237547
63.3708491915794,0.0,0.5970161969332435,3917.4137931034484,66.57088122605364
63.570356580741965,0.0,0.5970161969332435,3932.9310344827586,67.1455938697318
63.76986396990453,0.0,0.5970161969332435,3948.448275862069,67.72030651340995
63.96937135906709,0.0,0.5970161969332435,3963.9655172413795,68.29501915708812
64.16887874822964,0.0,0.5970161969332435,3979.4827586206898,68.86973180076629
64.3683861373922,0.0,0.5970161969332435,3995.0,69.44444444444444
64.56789352655477,0.0,0.5970161969332435,4010.5172413793102,70.0191570881226
64.76740091571733,0.0,0.5970161969332435,4026.0344827586205,70.59386973180077
64.9669083048799,0.0,0.5970161969332435,4041.551724137931,71.16858237547892
65.16641569404246,0.0,0.5970161969332435,4057.0689655172414,71.74329501915709
65.36592308320502,0.0,0.5970161969332435,4072.5862068965516,72.31800766283524
65.56543047236758,0.0,0.5970161969332435,4088.103448275862,72.89272030651341
65.76493786153014,0.0,0.5970161969332435,4103.620689655172,73.46743295019158
65.9644452506927,0.0,0.5970161969332435,4119.137931034483,74.04214559386972
66.16395263985527,0.0,0.5970161969332435,4134.6551724137935,74.61685823754789
66.36346002901783,0.0,0.5970161969332435,4150.172413793103,75.19157088122606
66.56296741818039,0.0,0.5970161969332435,4165.689655172414,75.7662835249042
66.76247480734295,0.0,0.5970161969332435,4181.206896551725,76.34099616858238
66.96198219650552,0.0,0.5970161969332435,4196.724137931034,76.91570881226053
67.16148958566808,0.0,0.5970161969332435,4212.241379310345,77.49042145593869
67.36099697483064,0.0,0.5970161969332435,4227.758620689655,78.06513409961686
67.5605043639932,0.0,0.5970161969332435,4243.275862068966,78.63984674329501
67.76001175315577,0.0,0.5970161969332435,4258.793103448276,79.21455938697318
67.95951914231833,0.0,0.5970161969332435,4274.310344827586,79.78927203065133
68.15902653148088,0.0,0.5970161969332435,4289.827586206897,80.3639846743295
68.35853392064344,0.0,0.5970161969332435,4305.3448275862065,80.93869731800766
68.558041309806,0.0,0.5970161969332435,4320.862068965517,81.51340996168582
68.75754869896856,0.0,0.5970161969332435,4336.379310344828,82.08812260536398
68.95705608813113,0.0,0.5970161969332435,4351.896551724138,82.66283524904215
69.15656347729369,0.0,0.5970161969332435,4367.413793103448,83.2375478927203
69.35607086645625,0.0,0.5970161969332435,4382.931034482759,83.81226053639847
69.55557825561881,0.0,0.5970161969332435,4398.448275862069,84.38697318007664
69.75508564478137,0.0,0.5970161969332435,4413.9655172413795,84.96168582375479
69.95459303394394,0.0,0.5970161969332435,4429.482758620689,85.53639846743295
70.1541004231065,0.0,0.5970161969332435,4445.0,86.1111111111111
70.35360781226906,0.0,0.5970161969332435,4460.517241379311,86.68582375478927
70.55311520143162,0.0,0.5970161969332435,4476.0344827586205,87.26053639846742
70.75262259059419,0.0,0.5970161969332435,4491.551724137931,87.83524904214559
70.95212997975675,0.0,0.5970161969332435,4507.068965517241,88.40996168582375
71.15163736891931,0.0,0.5970161969332435,4522.586206896552,88.9846743295019
71.35114475808187,0.0,0.5970161969332435,4538.103448275862,89.55938697318007
71.55065214724443,0.0,0.5970161969332435,4553.620689655172,90.13409961685824
71.750159536407,0.0,0.5970161969332435,4569.137931034483,90.7088122605364
71.94966692556955,0.0,0.5970161969332435,4584.6551724137935,91.28352490421456
72.14917431473211,0.0,0.5970161969332435,4600.172413793103,91.85823754789271
72.34868170389467,0.0,0.5970161969332435,4615.689655172414,92.43295019157088
72.54818909305723,0.0,0.5970161969332435,4631.206896551724,93.00766283524904
72.7476964822198,0.0,0.5970161969332435,4646.724137931034,93.5823754789272
72.94720387138236,0.0,0.5970161969332435,4662.241379310345,94.15708812260537
73.14671126054492,0.0,0.5970161969332435,4675.813953488372,50.1937984496124
73.34604680871767,0.0,0.5970161969332435,4687.441860465116,50.58139534883721
73.54538235689043,0.0,0.5970161969332435,4699.069767441861,50.968992248062015
73.7447179050632,0.0,0.5970161969332435,4710.697674418605,51.356589147286826
73.94405345323595,0.0,0.5970161969332435,4722.325581395349,51.74418604651163
74.1433890014087,0.0,0.5970161969332435,4733.953488372093,52.13178294573643
74.34272454958146,0.0,0.5970161969332435,4745.581395348837,52.519379844961236
74.54206009775422,0.0,0.5970161969332435,4757.209302325581,52.906976744186046
74.74139564592699,0.0,0.5970161969332435,4768.837209302325,53.29457364341086
74.94073119409974,0.0,0.5970161969332435,4780.46511627907,53.68217054263566
75.1400667422725,0.0,0.5970161969332435,4792.093023255814,54.06976744186046
75.33940229044525,0.0,0.5970161969332435,4803.720930232558,54.45736434108527
75.538737838618,0.0,0.5970161969332435,4815.3488372093025,54.84496124031007
75.73807338679076,0.0,0.5970161969332435,4826.976744186047,55.23255813953489
75.93740893496353,0.0,0.5970161969332435,4838.604651162791,55.62015503875969
76.13674448313628,0.0,0.5970161969332435,4850.232558139535,56.007751937984494
76.33608003130904,0.0,0.5970161969332435,4861.860465116279,56.395348837209305
76.53541557948179,0.0,0.5970161969332435,4873.488372093023,56.78294573643411
76.73475112765455,0.0,0.5970161969332435,4885.116279069767,57.17054263565892
76.93408667582732,0.0,0.5970161969332435,4896.7441860465115,57.55813953488372
77.13342222400007,0.0,0.5970161969332435,4908.372093023256,57.94573643410853
77.33275777217283,0.0,0.5970161969332435,4920.0,58.333333333333336
77.53209332034558,0.0,0.5970161969332435,4931.627906976744,58.720930232558146
77.73142886851834,0.0,0.5970161969332435,4943.2558139534885,59.10852713178295
77.9307644166911,0.0,0.5970161969332435,4954.883720930233,59.49612403100775
